x y ra dec
1186.3861 1584.918 317.5647888183594 53.563106536865234
1053.3038 1584.1108 326.6983642578125 49.309574127197266
2278.3142 1595.1106 208.46266174316406 53.72869110107422
943.3279 1583.2064 333.4549255371094 45.44060516357422
944.8232 1613.7173 335.2563781738281 46.53656768798828
1966.7294 1613.3975 236.66648864746094 62.59968948364258
812.0551 1573.2482 340.369384765625 40.225460052490234
1091.9091 1568.267 323.2357482910156 49.977603912353516
944.6371 1564.83 331.5081787109375 45.01438522338867
954.1826 1560.6935 331.5081787109375 45.01438522338867
739.3894 1563.7126 343.7607727050781 37.076805114746094
1346.1581 1558.3766 303.34918212890625 56.56753158569336
1883.6965 1557.5852 248.10690307617188 60.82334518432617
2475.2053 1556.6981 196.46783447265625 45.26849365234375
727.1406 1555.0913 343.9353942871094 36.35139083862305
1108.8707 1541.9119 320.5016174316406 49.38870620727539
1090.6523 1541.3269 321.7148742675781 48.83510971069336
1559.2369 1539.7799 282.800048828125 59.38829040527344
1115.9781 1539.2303 319.8697509765625 49.51028823852539
593.1639 1539.5977 350.2062683105469 30.415077209472656
2189.7605 1534.4946 219.5633544921875 54.02338409423828
1965.7067 1533.1705 240.47369384765625 58.56447982788086
1496.1847 1524.2556 288.4798583984375 57.70524597167969
2265.8689 1521.3763 214.04193115234375 51.36702346801758
1539.149 1523.1748 284.1878356933594 57.81499099731445
2242.1362 1516.6482 216.300048828125 51.851680755615234
1286.1573 1611.2026 311.33831787109375 57.58027648925781
1026.1173 1505.8619 323.49530029296875 45.59205627441406
864.0186 1500.6473 333.4696044921875 39.71489715576172
1333.1068 1494.3219 301.556884765625 53.165096282958984
1215.4969 1494.0275 310.5526123046875 50.340023040771484
1117.5693 1485.7247 316.6503601074219 47.648406982421875
758.0118 1550.4055 342.0461120605469 37.41683578491211
2052.4988 1479.4392 234.3834991455078 54.50878143310547
990.4207 1482.2123 325.04608154296875 43.273799896240234
1518.8434 1480.0022 285.1811218261719 55.65831756591797
506.9053 1481.1595 351.918212890625 25.16736602783203
1141.1976 1476.1089 314.9564514160156 47.52094650268555
1371.8136 1474.9291 297.6572265625 52.9881591796875
832.9951 1475.8538 333.99237060546875 37.74873352050781
1150.5448 1467.3181 313.95751953125 47.417667388916016
1175.3893 1462.1858 311.95538330078125 47.8319091796875
1236.7731 1451.6331 307.51470947265625 48.9515495300293
1232.5289 1460.679 307.828369140625 49.220367431640625
1232.8828 1455.1262 307.51470947265625 48.9515495300293
2248.1545 1460.9501 218.66525268554688 49.36824035644531
2586.8352 1469.5802 194.0025177001953 38.314697265625
1245.0635 1457.946 306.75921630859375 49.38322830200195
1122.595 1456.8417 315.2955017089844 46.155765533447266
595.0976 1454.6366 345.9430847167969 28.082473754882812
956.873 1454.3345 325.5955810546875 41.077022552490234
1115.1255 1454.6241 315.2955017089844 46.155765533447266
1753.7697 1443.0906 263.0434265136719 55.18411636352539
1496.8876 1443.072 286.2298583984375 53.3966064453125
906.1598 1549.7437 333.6847229003906 42.95396041870117
1320.5811 1437.9371 300.33978271484375 50.10468292236328
501.2754 1437.1228 350.1592712402344 23.740358352661133
2055.1772 1436.6484 235.7117462158203 52.360836029052734
1154.584 1436.34 312.23455810546875 46.114139556884766
1419.5515 1433.8394 292.4264221191406 51.72948455810547
1121.5574 1429.3662 314.1448974609375 44.92472839355469
1114.0054 1435.7035 314.1448974609375 44.92472839355469
1113.0773 1431.1951 314.5807800292969 44.47154998779297
1827.027 1432.7007 256.3345947265625 54.47038269042969
963.3248 1431.5836 324.2373962402344 40.41349411010742
731.8497 1431.8901 337.5074768066406 32.572669982910156
1403.2786 1429.5734 293.58233642578125 51.237056732177734
670.1525 1429.6072 340.75054931640625 30.2213077545166
1206.9187 1430.1426 308.4784851074219 46.69386291503906
1131.67 1428.8075 313.32733154296875 45.18168258666992
1088.4241 1427.4845 316.23272705078125 43.927852630615234
1531.516 1426.9849 282.8958435058594 52.97453689575195
1200.9095 1424.1669 308.4784851074219 46.69386291503906
1111.9489 1425.3154 314.5807800292969 44.47154998779297
1545.5016 1424.4342 281.67950439453125 52.98796844482422
1377.7012 1424.0714 295.45452880859375 50.525428771972656
1166.4459 1412.2299 310.35797119140625 45.28033447265625
800.3008 1420.4071 333.19921875 34.604705810546875
921.0909 1411.4592 325.8567810058594 38.283599853515625
661.3677 1412.1055 340.439208984375 29.307687759399414
2080.3018 1405.4934 234.6425018310547 50.42334747314453
1130.5037 1404.6147 312.5201416015625 44.05899429321289
2076.1753 1610.3365 225.36294555664062 60.20442581176758
2449.998 1402.5173 206.55679321289062 41.088844299316406
1583.0555 1401.2872 278.4862365722656 52.35350799560547
2185.0876 1399.3339 226.3578643798828 48.15090560913086
947.2759 1397.5692 323.69366455078125 38.533836364746094
1258.9609 1396.6451 303.4079284667969 46.7413215637207
1761.3276 1390.5859 262.6082458496094 52.301361083984375
1501.0908 1393.3818 285.0569763183594 50.5334587097168
790.0474 1390.8611 332.49688720703125 33.17826461791992
1226.3185 1391.8704 305.52227783203125 45.79490280151367
1326.4662 1389.5132 298.0298767089844 47.93181610107422
1004.4924 1385.9884 319.3539733886719 39.394691467285156
2244.5093 1383.9813 222.32781982421875 46.11638641357422
1242.0111 1380.2147 304.0025329589844 45.57965087890625
1004.3038 1376.9043 319.3539733886719 39.394691467285156
582.2894 1360.0358 342.5004577636719 24.601680755615234
1346.4647 1336.7678 295.2088317871094 45.524662017822266
951.8683 1359.8768 321.8390197753906 37.116790771484375
1353.715 1318.0227 294.1585388183594 44.6951789855957
955.5263 1304.9716 319.4794616699219 34.896881103515625
1194.7997 1299.9943 304.52911376953125 40.732093811035156
1195.4742 1292.8463 304.2303466796875 40.36507797241211
1177.8823 1298.6033 305.5570983886719 40.25667953491211
810.5738 1295.8719 327.461181640625 30.174274444580078
2309.6372 1290.8589 220.9351806640625 40.459205627441406
1796.5537 1278.5491 260.0881042480469 46.24068832397461
787.7821 1279.484 328.12481689453125 28.793685913085938
1345.3951 1276.0507 293.6719055175781 42.41257858276367
1145.3673 1275.8682 306.892822265625 38.440513610839844
2505.9919 1274.3657 207.9478759765625 34.44431686401367
727.9124 1274.7616 331.2971496582031 26.673620223999023
2361.865 1269.8518 218.01980590820312 38.30790328979492
1669.7938 1268.7716 269.98419189453125 45.50145721435547
1482.4858 1267.9778 283.83367919921875 43.945899963378906
1263.9659 1264.5342 299.3077697753906 40.36782455444336
1281.894 1262.0894 297.6555480957031 40.59977722167969
1490.1503 1261.8575 283.83367919921875 43.945899963378906
812.1493 1259.2765 326.0350646972656 28.7431697845459
2079.2988 1258.5226 238.65782165527344 43.13841247558594
707.4862 1257.0178 331.75201416015625 25.345050811767578
1292.5216 1362.0895 299.8350524902344 45.77257537841797
1174.6165 1254.4586 304.4466857910156 38.03294372558594
2670.9739 1247.2257 197.97039794921875 27.876020431518555
1145.6334 1246.3624 305.9348449707031 37.47644805908203
436.7827 1246.2985 346.1900939941406 15.205363273620605
553.701 1244.0515 339.71923828125 19.522480010986328
1115.0397 1243.5105 307.3349609375 36.45473098754883
1119.9991 1238.0197 307.3349609375 36.45473098754883
1047.0306 1238.8335 311.794677734375 34.37410354614258
1244.1016 1233.5967 298.9656677246094 38.48670196533203
755.4504 1233.1641 328.26568603515625 25.925140380859375
1250.0715 1231.8431 298.9656677246094 38.48670196533203
1046.4915 1230.2596 311.5518493652344 33.96950912475586
1270.0658 1229.0028 297.6416015625 38.722171783447266
1175.2057 1226.4156 303.6332702636719 36.8061408996582
1192.7703 1220.2074 302.35675048828125 36.83959197998047
1098.0902 1231.2739 308.47576904296875 35.2508659362793
2200.6514 1223.7484 230.6557159423828 39.58149337768555
2147.769 1221.9996 234.45648193359375 40.35329818725586
1956.2357 1220.0958 248.52578735351562 42.43690490722656
932.139 1221.6764 318.2341003417969 30.227075576782227
954.9233 1220.7537 316.6260070800781 31.184667587280273
925.0314 1217.0477 318.2341003417969 30.227075576782227
1225.907 1211.8859 299.97998046875 37.042884826660156
1975.7219 1212.6194 247.1605224609375 41.88168716430664
918.2924 1214.0995 318.2341003417969 30.227075576782227
1610.5269 1212.7688 273.9115905761719 42.159339904785156
773.4216 1211.0073 326.1612854003906 25.645004272460938
779.1377 1208.5958 326.1612854003906 25.645004272460938
1386.5106 1282.5859 290.9853820800781 43.38823318481445
1251.8257 1209.1659 298.7010192871094 36.99565505981445
939.0471 1208.2482 317.1619567871094 30.205686569213867
1205.7797 1198.9645 301.5913391113281 35.97348403930664
1196.6898 1200.2039 301.5913391113281 35.97348403930664
1147.3335 1203.0289 304.66278076171875 34.982784271240234
852.4732 1203.4917 321.91680908203125 27.60854721069336
2296.2698 1355.9729 219.5527801513672 43.64205551147461
676.8505 1198.1392 331.959716796875 21.70308494567871
1505.0371 1356.0328 283.696533203125 48.859710693359375
1231.6616 1194.0422 299.1839294433594 36.2505989074707
1049.5244 1193.0903 310.2605895996094 32.307315826416016
1231.4352 1188.8771 299.1839294433594 36.2505989074707
1230.8099 1185.1866 299.1839294433594 36.2505989074707
1506.0029 1175.7433 281.09490966796875 39.612606048583984
2208.5703 1180.5464 231.123046875 37.37697219848633
2012.4612 1176.767 244.9801483154297 39.70859146118164
1190.9937 1199.0105 301.5913391113281 35.97348403930664
1149.2578 1175.8845 303.84912109375 33.72935485839844
1020.4727 1173.6583 311.4156494140625 30.71965980529785
1224.9484 1172.7209 299.07666015625 35.08348846435547
1845.5342 1173.1422 257.388671875 40.777015686035156
848.9984 1172.5634 321.1415710449219 26.174545288085938
1449.4395 1167.4285 284.5079345703125 38.26618194580078
369.3703 1167.7611 347.5061340332031 9.822099685668945
748.1237 1166.3751 326.5181579589844 22.948884963989258
492.9657 1167.0509 340.2189025878906 14.548897743225098
497.1224 1165.0953 340.2189025878906 14.548897743225098
997.8215 1350.6925 318.6972961425781 38.04438400268555
2101.6313 1160.7745 238.9481964111328 37.94676971435547
1347.6453 1159.2388 291.53802490234375 36.317867279052734
1339.5491 1158.1862 291.53802490234375 36.317867279052734
753.384 1159.8129 326.5181579589844 22.948884963989258
646.1187 1159.6316 331.86883544921875 19.475439071655273
979.8431 1141.7742 312.8676452636719 28.25051498413086
807.6472 1141.2212 322.48699951171875 23.638830184936523
1457.3035 1139.6931 283.6261901855469 36.89860534667969
1074.3767 1139.5277 307.348876953125 30.36855697631836
457.1911 1139.7042 341.6727294921875 12.174019813537598
833.2988 1139.04 320.9947814941406 24.274093627929688
2555.251 1135.975 209.14234924316406 27.492191314697266
1406.6278 1136.0995 286.8255310058594 36.10017013549805
1251.3507 1135.7142 296.6065979003906 33.7286376953125
2096.3752 1133.7986 239.7404022216797 36.64371109008789
1176.2152 1133.4935 301.1507263183594 32.218624114990234
1308.6887 1131.2683 292.9429931640625 34.45297622680664
692.1105 1129.348 328.40570068359375 19.66838264465332
839.534 1125.5924 320.2677001953125 23.856246948242188
700.5477 1125.952 327.89263916015625 19.826650619506836
2423.8503 1123.9187 217.95773315429688 30.371156692504883
2062.0437 1123.5214 242.24302673339844 36.49015426635742
967.8975 1123.0424 313.0321960449219 27.09712028503418
2127.1792 1121.6089 237.80807495117188 35.6581916809082
1813.6559 1111.6028 259.4178466796875 37.291351318359375
1791.4908 1108.7825 260.9197692871094 37.146766662597656
1788.6639 1105.3127 260.92071533203125 37.14592361450195
1256.8658 1108.2682 295.68585205078125 32.42674255371094
2052.5415 1119.7234 242.95025634765625 36.4251594543457
401.7083 1105.127 343.8067932128906 8.8160982131958
1823.4901 1102.9823 258.76190185546875 36.80915451049805
1626.424 1103.4498 272.0096130371094 36.40169906616211
1188.9945 1103.2799 299.6581726074219 30.983671188354492
746.3591 1103.3972 324.7546691894531 20.265453338623047
1195.0435 1099.2769 299.6581726074219 30.983671188354492
2006.6903 1490.9564 238.069091796875 55.82658767700195
1163.6857 1092.0051 300.90399169921875 29.89801788330078
1116.6431 1085.7512 303.5605163574219 28.694860458374023
742.6624 1084.3931 324.4390563964844 19.318578720092773
1016.5649 1084.639 309.2694396972656 26.461973190307617
978.9051 1077.6891 311.2188415527344 25.27103614807129
682.682 1078.5308 327.5360412597656 17.285947799682617
1463.8849 1077.3839 282.5199890136719 33.36267852783203
1104.1842 1072.9946 303.94232177734375 27.81422996520996
354.1962 1153.0934 347.93414306640625 8.72012710571289
2050.5081 1069.9865 243.67098999023438 33.85881042480469
1833.5327 2068.3826 157.77084350585938 82.55854034423828
1048.8085 2067.5288 14.166695594787598 59.18115997314453
1088.0599 2067.0017 13.267818450927734 61.12358093261719
1560.009 2065.5483 13.719940185546875 83.70745849609375
1152.9868 2071.3018 12.681558609008789 64.2475814819336
1800.2642 2063.165 157.4257049560547 84.25210571289062
1412.5427 1636.7103 301.3863830566406 61.99525833129883
875.0805 1626.0908 340.1282653808594 44.276283264160156
615.9921 1623.5043 353.6591796875 33.497276306152344
1018.9559 2047.6027 12.271438598632812 57.81650161743164
965.733 2026.4877 11.321676254272461 55.22140884399414
1123.3435 2037.5302 8.249947547912598 62.931785583496094
992.1393 2023.2854 10.126623153686523 56.53740692138672
1385.0251 2009.7109 354.7923278808594 75.29285430908203
923.0148 1967.2565 6.276610851287842 53.046783447265625
2164.9407 1966.5917 175.61843872070312 66.74481201171875
1204.1931 2004.3651 1.1743452548980713 67.16638946533203
1429.1866 1953.8932 338.06781005859375 76.22647094726562
1117.4667 1730.0503 332.95220947265625 56.83905792236328
1191.303 1999.5455 0.650338351726532 66.09896087646484
1410.8462 1951.647 339.3036193847656 75.37178802490234
2092.7966 1943.5677 183.78555297851562 70.2000732421875
2112.9478 1997.4172 172.85118103027344 69.33111572265625
1562.6429 1930.6079 311.8898010253906 80.5523452758789
753.4734 1930.2349 9.193623542785645 44.4885139465332
1935.9913 1150.4337 250.72390747070312 38.922454833984375
1333.9867 1901.882 336.5032653808594 70.77088928222656
1826.9601 1862.5209 236.01443481445312 77.79450225830078
1152.2529 1996.5854 1.6105294227600098 64.1961669921875
1249.0017 1946.2048 349.6558837890625 68.11141967773438
1118.2124 1954.4469 357.20904541015625 62.21451950073242
1591.833 1953.2692 310.6462707519531 82.53111267089844
1588.9285 1943.658 310.6462707519531 82.53111267089844
1802.7711 1948.5022 222.58192443847656 82.51246643066406
1585.8308 1933.8698 307.0602722167969 81.42266845703125
1379.3455 1936.6069 338.9408264160156 73.64312744140625
1906.0719 1945.567 201.7383270263672 78.643798828125
1021.8509 1932.0217 358.5959777832031 57.4993896484375
1132.6929 1912.5792 351.2093505859375 62.2828369140625
985.9143 1928.3158 359.752197265625 55.754940032958984
1581.2252 1930.2435 307.0602722167969 81.42266845703125
986.0251 1924.2479 359.285400390625 55.70573043823242
1048.6674 1925.7402 356.7641296386719 58.651859283447266
1025.5685 1916.3508 356.7579650878906 57.451377868652344
2090.0337 1917.0 188.68359375 70.02177429199219
1370.9655 1980.74 348.6542663574219 74.23125457763672
1241.0288 1918.3602 345.8868713378906 67.20918273925781
959.3411 1997.4659 7.942976951599121 54.52226257324219
754.447 1905.796 7.056626796722412 44.39448928833008
1742.1885 1914.9644 251.4923553466797 82.03724670410156
2094.8594 1916.5488 188.37098693847656 69.7882080078125
1517.2717 1911.2571 316.3717041015625 78.12632751464844
2106.8901 1915.6517 187.5281524658203 69.20125579833984
825.5475 1907.9438 4.287667751312256 47.94741439819336
1902.8225 1906.4617 212.2125244140625 77.54743957519531
1133.8055 1904.7994 351.2093505859375 62.2828369140625
1946.4768 1993.7318 183.04965209960938 77.61619567871094
1657.3158 1736.2063 275.18927001953125 71.33773040771484
1057.3179 1892.0149 352.50799560546875 58.548912048339844
1397.6002 1897.2002 329.8128967285156 73.18025970458984
1232.5643 1890.6809 342.4204406738281 66.20069885253906
1153.0134 1757.4707 332.87744140625 59.414512634277344
1454.446 1754.9058 305.0249328613281 68.88025665283203
971.8556 1152.0414 313.6401672363281 28.05763053894043
1116.5017 1742.4717 334.1104736328125 57.2202262878418
1115.9916 1738.1429 333.757080078125 57.0434684753418
1725.1915 1880.8834 259.90435791015625 80.13639831542969
1094.5807 1890.0009 350.6355285644531 60.133487701416016
1690.7711 1878.9398 270.0378112792969 80.00381469726562
1919.0818 1871.0983 216.88134765625 75.6959457397461
1141.4098 1698.7091 328.72149658203125 56.61123275756836
1560.2506 1875.7911 302.22216796875 77.71136474609375
1213.2664 1785.0316 331.28662109375 62.27981948852539
1049.504 1788.2726 342.442626953125 55.902687072753906
2017.1235 1706.1875 224.3963165283203 65.93238830566406
1397.9388 1873.1259 325.7671813964844 72.32017517089844
1078.7838 1777.0681 339.65777587890625 56.79570770263672
794.4467 1872.8567 2.580176830291748 46.072269439697266
1336.4319 1877.0546 332.6620788574219 70.13251495361328
1918.2032 1782.1235 230.18228149414062 71.83397674560547
1854.0792 1706.0414 245.45309448242188 69.10941314697266
1842.7325 1860.3403 232.8543701171875 77.3493423461914
848.1688 1975.6534 9.791196823120117 49.35459518432617
1158.8792 1760.6879 332.87744140625 59.414512634277344
1245.6831 1788.4215 329.1630859375 63.62556457519531
1089.275 1860.3051 347.43389892578125 59.33269119262695
819.5333 1813.0964 356.5085144042969 46.4202880859375
2144.4319 1869.271 191.89308166503906 66.79031372070312
1778.6282 1868.7074 246.43130493164062 78.96361541748047
373.5499 1150.8636 346.7510681152344 9.409523010253906
1252.2869 1810.7087 330.946533203125 64.62776947021484
899.0367 1837.4791 354.7847900390625 50.471736907958984
1093.3047 1855.9451 346.65338134765625 59.41976547241211
1823.1486 2004.3778 192.2782745361328 83.41780090332031
1383.4105 1860.3331 325.4795227050781 71.31119537353516
2139.6072 1850.085 194.9802703857422 66.59730529785156
2030.7469 1857.7794 204.29605102539062 71.24226379394531
1507.2906 1849.7175 307.87664794921875 74.95465850830078
1698.7755 1991.9767 262.6958312988281 86.96802520751953
1045.9695 1846.8431 348.31182861328125 57.16767501831055
1195.855 1849.5972 339.6627197265625 63.58451843261719
642.1912 1707.2914 357.420654296875 36.42539596557617
1100.6787 1849.8801 346.65338134765625 59.41976547241211
1658.8397 1841.472 277.4373474121094 77.54706573486328
1702.4071 1827.7888 267.3622741699219 76.96231079101562
1385.9305 1839.9329 322.1648864746094 70.5606918334961
1818.1202 1839.95 240.8808135986328 76.79389190673828
1234.6628 1847.9695 336.7721252441406 65.13227081298828
1960.144 1995.6442 181.31149291992188 76.90594482421875
2163.3799 1843.6979 193.8689727783203 65.43854522705078
2411.324 1835.3391 178.457275390625 53.694732666015625
699.4797 1831.5887 3.3788719177246094 41.03573989868164
951.6742 1992.6719 7.942976951599121 54.52226257324219
1921.3196 1835.043 222.6766357421875 74.15547943115234
1055.6187 1818.8461 345.0212707519531 56.94538116455078
1611.506 1834.9468 287.2906494140625 76.56077575683594
971.0829 1814.325 349.17584228515625 53.214019775390625
1633.2607 1810.4703 281.5927429199219 75.43380737304688
639.2106 1820.0029 5.280114650726318 37.96869659423828
1423.5096 1828.4554 316.5974426269531 71.43206787109375
1811.9022 1818.8633 244.37704467773438 75.75473022460938
1817.9041 1822.5132 242.7063751220703 75.87753295898438
1205.1482 1810.1089 334.552490234375 62.80436706542969
2340.6785 1823.0997 183.85604858398438 57.03260040283203
2322.1934 1820.9291 185.21180725097656 57.864280700683594
654.7283 1815.5118 4.2730560302734375 38.681678771972656
2306.4412 1809.475 187.48915100097656 58.40553283691406
2340.0125 1813.9851 183.85604858398438 57.03260040283203
2027.5795 1799.5934 213.0168914794922 69.43266296386719
1220.8938 1806.6871 333.093505859375 63.29106903076172
620.4205 1797.9603 4.582095146179199 36.78532409667969
828.1671 1791.6178 354.3905029296875 46.4591064453125
1221.1931 1790.4899 331.25201416015625 62.7855339050293
2259.0354 1796.5254 192.16392517089844 60.31989669799805
1227.899 1792.8207 330.9705505371094 63.11978530883789
1628.4312 1787.6377 281.44482421875 74.08536529541016
1401.4672 1644.0336 302.8948059082031 62.07835388183594
1179.5924 1777.328 333.0083923339844 60.759071350097656
2356.5063 1783.517 186.89634704589844 55.71275329589844
1118.4391 1778.5737 337.2926940917969 58.415191650390625
2124.7786 1777.623 205.37425231933594 64.82244110107422
787.854 1775.9353 355.1018371582031 44.33397674560547
792.8083 1769.0316 354.3834533691406 44.42906951904297
1233.999 1800.0308 330.9705505371094 63.11978530883789
895.5327 1771.9725 349.4359130859375 49.015281677246094
1082.4382 1766.3066 338.4190368652344 56.62464141845703
908.8504 1764.0963 348.1371765136719 49.40598678588867
1659.2275 1759.6372 275.25994873046875 72.73365783691406
1244.1591 1758.0734 326.2220153808594 62.460575103759766
2429.5181 1740.6223 186.0061798095703 51.562232971191406
1535.0905 1735.0381 293.08599853515625 69.66516876220703
930.7637 1752.5309 346.045166015625 50.05170822143555
913.0619 1751.7493 346.9385681152344 49.295475006103516
1316.5302 1756.9272 319.8425598144531 64.87184143066406
1515.7415 1753.6896 297.0425720214844 70.26783752441406
1604.3827 1744.3373 283.59906005859375 71.2970962524414
2122.9595 1758.9497 207.8580780029297 64.72328186035156
1716.8895 1745.8623 265.4918518066406 72.15753936767578
1696.6807 1743.557 268.7964172363281 72.00513458251953
1140.5699 1744.9639 332.7135925292969 58.20124816894531
1723.4375 1750.2904 264.2868347167969 72.45575714111328
1219.246 1749.6337 326.3622131347656 61.120811462402344
1248.9753 1744.0793 324.4801025390625 62.081947326660156
1223.2172 1742.1296 326.3622131347656 61.120811462402344
1394.1434 1742.308 310.7957763671875 66.65736389160156
864.1785 1717.5325 346.9136657714844 46.387298583984375
2313.6982 1725.8645 195.18162536621094 56.3663330078125
1514.1744 1736.6907 296.0766906738281 69.33711242675781
2328.9565 1733.7778 193.50680541992188 55.959842681884766
936.0109 1731.6788 344.10833740234375 49.733551025390625
1975.4392 1714.6388 228.6584014892578 67.34762573242188
1920.847 1730.3578 234.41334533691406 69.2832260131836
1150.6136 1728.3922 330.5190734863281 58.000370025634766
1213.7671 1739.2865 326.8554382324219 60.692691802978516
1200.705 1714.0331 325.87689208984375 58.780052185058594
1470.9604 1727.2781 300.7043762207031 67.87345123291016
1494.5309 1145.2831 281.1930847167969 37.60505294799805
779.3906 1724.3273 351.7805480957031 42.91197204589844
2224.5391 1726.1591 202.11322021484375 59.94570541381836
1437.538 1722.3518 304.3777770996094 66.85299682617188
771.6924 1757.4644 354.5340881347656 43.2680778503418
917.5433 1720.4615 344.26873779296875 48.684078216552734
1391.129 1737.8301 310.7957763671875 66.65736389160156
993.8572 1712.7874 339.3435974121094 51.54536056518555
1237.0271 1712.6429 322.7470703125 60.45943832397461
1192.2501 1708.5508 325.87689208984375 58.780052185058594
2308.7263 1663.9552 200.98419189453125 54.921878814697266
1846.8611 1698.4657 246.9960479736328 68.76805877685547
2475.7581 1717.8761 184.95301818847656 48.984134674072266
1026.7415 1693.9121 335.89013671875 52.2294807434082
712.7377 1689.9615 352.8216857910156 39.236392974853516
1889.2804 1690.4318 241.58221435546875 67.80998992919922
1728.9366 1686.3644 264.2378845214844 68.75723266601562
775.1968 1695.1691 349.96826171875 42.07803726196289
983.3079 1684.8701 337.8224182128906 50.28245162963867
1134.4891 1682.9087 328.0042724609375 55.79674530029297
1402.0509 1682.1757 305.2979736328125 63.98008728027344
1181.3904 1685.3286 324.7400817871094 57.48904800415039
1738.1726 1675.0997 262.9912109375 68.13471984863281
1445.1776 1677.2689 300.368896484375 64.82100677490234
1376.3046 1675.5909 307.3951110839844 62.994136810302734
1334.599 1674.9629 311.3219909667969 61.83687210083008
1232.6466 1671.1001 319.81536865234375 58.623504638671875
813.2698 1689.6703 347.6139831542969 43.544715881347656
2286.7095 1651.8739 203.530517578125 55.348445892333984
859.1761 1663.9175 343.4173278808594 44.74919891357422
1529.1997 1664.1796 290.1669616699219 65.71443176269531
1236.05 1668.4773 319.81536865234375 58.623504638671875
1074.1122 1661.335 330.46075439453125 52.88224792480469
938.5986 2000.4655 9.242783546447754 53.89693069458008
2113.0591 1738.5242 211.09759521484375 64.37580871582031
946.8929 1647.3916 337.3825988769531 47.70689392089844
2055.0879 1482.8182 233.98782348632812 54.63056564331055
1981.2247 1651.3973 232.7329559326172 64.2085189819336
1027.4283 1651.2352 332.790771484375 50.82329559326172
1279.6444 1656.4634 314.8555603027344 59.43855667114258
806.7712 1652.6558 345.4801940917969 42.32597732543945
1383.9996 1622.7896 303.3648681640625 60.64043426513672
1788.3455 1635.2052 257.19677734375 65.71463775634766
1573.2269 1643.5323 284.10723876953125 65.2581558227539
2286.6035 1631.1324 205.18455505371094 54.68165969848633
2504.5315 1607.6648 191.28262329101562 45.44021987915039
1657.0826 1613.7601 273.4724426269531 64.39720153808594
1814.4302 1626.175 254.0057373046875 65.13468170166016
2477.9319 1356.9148 206.74945068359375 38.542747497558594
1095.2371 2001.2754 4.237712383270264 61.53319549560547
1142.9757 1600.9888 321.68731689453125 52.89852523803711
2393.5098 1598.3147 199.56057739257812 49.68201446533203
1463.5192 1451.7076 289.2754821777344 53.36817169189453
538.501 1594.3468 355.9976501464844 29.361549377441406
1721.9244 1418.4828 265.99652099609375 53.80175018310547
1601.7319 1588.3096 279.3896179199219 62.52647018432617
1787.6736 1583.5779 258.13568115234375 62.87422180175781
615.1479 1579.8553 351.2117614746094 32.3848762512207
1898.7444 1573.8409 245.99794006347656 61.51408386230469
1305.5061 1568.1753 307.3629455566406 56.06817626953125
2042.6437 1567.6462 231.23243713378906 58.96602249145508
956.6877 1564.3098 331.5081787109375 45.01438522338867
1740.2579 1564.079 263.7469482421875 61.87575912475586
2185.8521 1565.0176 218.12887573242188 55.39804458618164
611.3763 1562.951 350.4788513183594 31.812471389770508
943.9991 2000.0105 9.03453540802002 54.168453216552734
814.8442 1550.8248 338.9678649902344 39.63434600830078
798.9526 1551.0842 339.8153381347656 39.0502815246582
2375.7185 1556.0562 203.61404418945312 49.01591110229492
1401.0881 1553.437 298.3223876953125 57.523468017578125
954.7356 1549.3153 330.73614501953125 44.649940490722656
824.1883 1545.0103 338.1098937988281 39.779754638671875
1922.7686 1545.2651 244.3139190673828 59.75496292114258
1764.3951 1531.2576 261.4223327636719 60.048343658447266
2349.3843 1536.5001 206.88560485839844 49.31330108642578
2266.6599 1533.1056 213.37063598632812 51.78998947143555
1699.1954 1985.9946 263.0537414550781 86.58633422851562
1871.9581 1480.1774 251.32411193847656 56.78169631958008
1496.4568 1389.5031 285.0569763183594 50.5334587097168
1184.6823 1521.0944 314.10601806640625 50.7286491394043
1176.9056 1519.8544 314.6251220703125 50.46178436279297
1539.1548 1514.8462 284.1878356933594 57.81499099731445
1056.1951 1511.47 322.3621520996094 46.54034423828125
967.0212 1144.3318 313.6401672363281 28.05763053894043
1124.6855 1415.5332 313.3114318847656 44.38726806640625
2599.906 1402.9226 196.4352569580078 35.79885482788086
2325.8242 1433.0437 214.09654235839844 46.08793640136719
1067.9821 1506.5745 321.330810546875 46.714229583740234
1497.0845 1508.111 287.9188537597656 56.859100341796875
2124.1057 1510.1207 226.5694580078125 54.55628967285156
2305.0464 1503.1729 212.0723114013672 49.458030700683594
1038.9883 1508.1825 323.49530029296875 45.59205627441406
1033.7651 1505.6768 323.49530029296875 45.59205627441406
1544.9618 1507.9401 284.1878356933594 57.81499099731445
1417.1986 1497.0129 294.67144775390625 54.97341537475586
1354.5895 1470.9219 298.9075927734375 52.43901824951172
1597.277 1489.8949 278.1438293457031 57.045616149902344
2256.3159 1477.9176 217.15866088867188 49.8449592590332
2017.4242 1621.7549 230.6551971435547 62.04716491699219
1189.1196 1526.3175 314.10601806640625 50.7286491394043
1125.2493 1488.7345 316.6503601074219 47.648406982421875
1052.5099 1451.7429 319.6132507324219 43.94596481323242
2022.2448 1487.5464 236.90797424316406 55.37661361694336
1697.2892 1475.5914 268.3818054199219 56.87246322631836
1893.0591 1468.8734 249.5019073486328 56.01539611816406
2001.1364 1467.7534 239.44827270507812 54.74951171875
1362.0105 1464.4999 298.9075927734375 52.43901824951172
